"YEAR";"T.SUM";"PHASE";"DOY"
1993;1659,0401261974;15;132
1993;2008,82867480713;15;122
1993;1283,04830686304;15;123
1993;1077,81657509163;15;112
1993;804,078329885834;15;102
1993;707,47505660027;15;107
1993;1106,2798274533;15;117
1993;1078,18896923961;15;116
1993;1120,0607875769;15;117
1993;1291,48071022702;15;120
1993;1321,44477540937;15;113
1993;1112,56870534629;15;109
1993;1902,41471403135;15;124
1993;1551,02387996587;15;126
1993;1738,66827952763;15;124
1993;1276,09211063527;15;114
1993;1013,67428995048;15;114
1993;1886,56834191549;15;120
1993;1394,07763544294;15;119
1993;816,674910497106;15;110
1993;895,017961427583;15;118
1993;1362,36214258975;15;122
1993;1345,36634268084;15;122
1993;1440,59758915548;15;122
1993;1454,8595443669;15;117
1993;449,671953199456;15;107
1993;530,823914321519;15;109
1993;952,610279749544;15;109
1993;1001,92966754168;15;107
1993;1275,71896607606;15;116
1993;1062,14273289833;15;116
1993;1403,50952815435;15;123
1993;1495,43245695251;15;124
1993;1539,92120281711;15;115
1993;1845,13614930185;15;121
1993;1932,45266660747;15;120
1993;1887,70657150768;15;122
1993;994,645646503661;15;108
1993;902,405786537394;15;114
1993;1921,47511639877;15;125
1993;768,734479218532;15;115
1993;1934,93969738039;15;125
1993;1093,56243839686;15;115
1993;520,547798953895;15;113
1993;1004,31516284091;15;105
1993;522,262954049401;15;108
1993;1768,91246461542;15;121
1993;1060,88927257359;15;106
1993;1911,84217640837;15;118
1993;1437,31134502575;15;122
1993;989,305420495793;15;102
1993;1936,37812629518;15;132
1993;1783,73749450408;15;118
1993;1434,97246365719;15;117
1993;1465,57080516304;15;125
1993;1470,61316816382;15;114
1993;937,376043285335;15;106
1993;674,623938838857;15;112
1993;1019,93932902066;15;116
1993;1887,25437857958;15;130
1993;1208,87888694439;15;125
1993;1753,57126407063;15;118
1993;1552,04529658858;15;129
1993;1451,33284274546;15;131
1993;624,306911224802;15;111
1993;674,910427610265;15;104
1993;1070,92244557067;15;115
1993;1738,54097327664;15;124
1993;1120,05996757285;15;109
1993;1717,52355832192;15;122
1993;2211,93950550024;15;126
1993;1023,51251428157;15;110
1993;1598,88124671608;15;120
1993;1710,32249666044;15;121
1993;791,431589076328;15;112
1993;1335,34598131839;15;118
1993;1176,52045670174;15;108
1993;1259,52792380345;15;111
1993;1955,4547375759;15;128
1993;1275,41136349073;15;109
1993;799,436603066891;15;109
1993;1531,87021009873;15;113
1993;1889,788499139;15;127
1993;746,851625230884;15;106
1993;1155,37825016043;15;116
1993;1467,17546467969;15;120
1993;1719,40849586298;15;126
1993;1640,14142176447;15;124
1993;1310,11487167674;15;102
1993;2006,38758999372;15;130
1993;1000,61008465419;15;112
1993;852,908876846641;15;111
1993;1792,71282693486;15;130
1993;913,175104478944;15;115
1993;2162,38724002629;15;132
1993;1778,90769795318;15;125
1993;1274,80246527081;15;124
1993;1581,15593460352;15;122
1993;626,788203636075;15;111
1993;635,887394776702;15;110
1993;1022,32304098923;15;104
1993;1927,05402618766;15;130
1993;945,081883823936;15;112
1993;1801,24023897349;15;134
1993;1588,53384783457;15;127
1993;936,532663523838;15;116
1993;1300,10924297327;15;114
1993;1517,59433342767;15;115
1993;681,37536291525;15;104
1993;1355,0559191444;15;127
1993;1819,60341248952;15;118
1993;789,138856760472;15;111
1993;1113,76857775832;15;106
1993;1556,42844706323;15;125
1993;2008,85596562915;15;134
1993;1075,56884883839;15;111
1993;1167,48928709579;15;116
1993;1784,5594555349;15;126
1993;743,869637191365;15;108
1993;1919,86566693457;15;127
1993;638,532614840782;15;112
1993;1236,48709193919;15;112
1993;964,174183610509;15;112
1993;1439,94408641776;15;116
1993;1348,41057744646;15;113
1993;1394,58614384448;15;111
1993;2020,12065983841;15;124
1993;1027,46729081217;15;113
1993;998,678367811675;15;112
1993;1876,32678748441;15;124
1993;574,931481261456;15;109
1993;1076,76432093715;15;110
1993;1608,77926007618;15;119
1993;1753,35482194445;15;128
1993;833,081391900831;15;114
1993;1005,87954794991;15;109
1993;1429,61961367138;15;121
1993;1142,02043124848;15;114
1993;983,900738534913;15;106
1993;1314,00527150666;15;120
1993;1364,89720913104;15;116
1993;1417,5673269222;15;118
1993;1217,0529196724;15;123
1993;1649,23506735522;15;128
1993;1621,61185850915;15;122
1993;1431,02357552559;15;115
1993;1006,4233022149;15;113
1993;1171,89469322085;15;103
1993;863,362334432737;15;116
1993;819,370918185531;15;108
1993;884,216660454268;15;112
1993;1025,99066149992;15;124
1993;958,844805861675;15;107
1993;1207,93023881269;15;111
1993;1238,86553197492;15;119
1993;1537,91269772223;15;119
1993;1035,41033998043;15;113
1993;2076,25674101852;15;122
1993;1401,87355123714;15;119
1993;2016,69489152447;15;125
1993;1200,44451036379;15;115
1993;1377,91323801662;15;124
1993;1131,07169049031;15;115
1993;1681,01055522187;15;125
1993;1869,97666605946;15;120
1993;799,561438878062;15;103
1993;1392,95414772316;15;117
1993;931,542529958791;15;114
1993;1713,29893553445;15;129
1993;1008,93759471701;15;110
1993;828,20120883499;15;104
1993;1698,97911895944;15;127
1993;1472,41073225218;15;119
1993;660,215964040851;15;110
1993;1117,4406096587;15;113
1993;1335,7572284498;15;119
1993;752,453965843817;15;118
1993;1245,78985964151;15;118
1993;1310,53409020056;15;113
1993;1150,8857598519;15;120
1993;2086,0605807109;15;120
1993;858,895645204311;15;110
1993;1425,06670832555;15;120
1993;901,762407133671;15;118
1993;1222,41626801004;15;115
1993;703,999829496924;15;112
1993;1423,58408961091;15;129
1993;743,041849626156;15;108
1993;1826,51601122993;15;118
1993;1634,39547135662;15;130
1993;904,031382604986;15;114
1993;1413,20163623067;15;116
1993;598,046404234075;15;106
1993;1453,61821329749;15;126
1993;1556,72212520498;15;116
1993;1481,4463365256;15;123
1993;1572,9585903523;15;126
1993;1114,72718212914;15;118
1993;1103,34575919782;15;128
1993;1569,16169304194;15;124
1993;1399,79900326412;15;116
1993;1277,15308940722;15;121
1993;1364,99678490801;15;127
1993;927,232198059667;15;118
1993;583,030282806802;15;102
1993;2170,20254972692;15;128
1993;1611,80598957586;15;118
1993;1084,51039372685;15;121
1993;454,959429742356;15;106
1993;1431,47501601676;15;119
1993;1574,34275133212;15;114
1993;996,129377788393;15;120
1993;1892,49936712815;15;120
1993;1493,27624452194;15;119
1993;1654,27670600237;15;116
1993;1290,7729655177;15;119
1993;1109,74209634855;15;114
1993;1706,83123797448;15;131
1993;878,089774874555;15;120
1993;1340,43818381725;15;126
1993;1558,34400227738;15;122
1993;1895,72813928914;15;120
1993;1717,38227085492;15;122
1993;1501,1101985873;15;122
1993;1276,61383862839;15;110
1993;1256,49753510005;15;119
1993;1829,93745540765;15;122
1993;1389,18063319103;15;132
1993;1073,46622828506;15;122
1993;1515,64833586165;15;123
1993;1280,23601086019;15;112
1993;933,399507984261;15;115
1993;1431,03842701396;15;119
1993;1094,08116416758;15;112
1993;864,078826236156;15;116
1993;1047,42347540375;15;110
1993;614,778962151372;15;115
1993;532,6557972485;15;103
1993;1397,65563200871;15;120
1993;1822,09718609524;15;120
1993;1396,59437918816;15;119
1993;946,753131078099;15;121
1993;791,630037754691;15;117
1993;1376,41695079479;15;115
1993;1444,58140407985;15;132
1993;1299,00343951611;15;122
1993;1840,00254215599;15;123
1993;1655,71014724021;15;132
1993;1573,05902757079;15;116
1993;1188,36801450019;15;109
1993;1237,31512118413;15;130
1993;1208,4318421354;15;106
1993;1062,86307504289;15;109
1993;1410,15027406137;15;118
1993;1896,48561584975;15;130
1993;877,975026314312;15;106
1993;1782,22533751073;15;135
1993;1412,2701341355;15;124
1993;1552,30305314147;15;118
1993;1342,69077568084;15;116
1993;1442,45535441591;15;125
1993;1531,03826830403;15;115
1993;1719,39965474865;15;117
1993;1574,46389402206;15;121
1993;1124,82907175841;15;111
1993;1586,25182724649;15;118
1993;756,429378884268;15;105
1993;1785,92087045819;15;115
1993;1279,43021010964;15;123
1993;923,28348229497;15;102
1993;1062,7917690988;15;128
1993;1368,10385068104;15;120
1993;1582,17814864444;15;120
1993;1457,50454373125;15;115
1993;1997,07475486288;15;130
1993;1548,68983310334;15;126
1993;603,004538843857;15;105
1993;1991,88559843436;15;129
1993;1537,43696533094;15;127
1993;1441,9618636187;15;128
1993;1582,6548576356;15;121
1993;1100,46004702313;15;120
1993;1619,68875679735;15;116
1993;1285,19693469009;15;118
1993;1637,85022814049;15;128
1993;1593,29511343162;15;117
1993;1546,80406808185;15;123
1993;1621,70251872716;15;125
1993;637,221610643592;15;104
1993;1842,06476160452;15;130
1993;1054,0084767512;15;119
1993;848,191948997887;15;114
1993;1116,57212478764;15;116
1993;570,867698861787;15;111
1993;1389,96108304249;15;123
1993;1516,70860987923;15;120
1993;1378,90718031031;15;118
1993;1353,91689049585;15;117
1993;1731,31697169911;15;126
1993;1618,72854706256;15;132
1993;1044,15474622699;15;111
1993;1330,12422865288;15;119
1993;1453,29201105941;15;122
1993;1635,91604574564;15;128
1993;1863,84484352368;15;132
1993;1673,52086728384;15;117
1993;707,334606378626;15;104
1993;710,657207403383;15;112
1993;1157,65649950651;15;108
1993;1527,0277690031;15;120
1993;1089,89722947712;15;108
1993;719,957188118042;15;115
1993;1473,78240641614;15;123
1993;785,823416162521;15;102
1993;1665,15129952301;15;120
1993;1720,37551156246;15;119
1993;1315,61613354256;15;117
1993;1494,15550330095;15;116
1993;1802,84635769336;15;130
1993;1174,86545776116;15;120
1993;1316,56774113395;15;115
1993;1287,07145699913;15;125
1993;1983,22820391636;15;125
1993;807,290983812767;15;104
1993;1537,8995038856;15;119
1993;1301,10844084766;15;123
1993;1052,16844991069;15;108
1993;1666,87575674388;15;124
1993;1374,99904529425;15;130
1993;1450,01537873728;15;114
1993;1819,58666415541;15;122
1993;1811,41461206566;15;130
1993;781,349852780734;15;110
1993;1698,13766196164;15;119
1993;2110,10087757307;15;128
1993;1203,2341521388;15;117
1993;1172,91489477495;15;111
1993;1673,01172161573;15;122
1993;1481,01368963258;15;123
1993;886,556021751814;15;126
1993;1149,12929261787;15;116
1993;1485,61646885218;15;124
1993;1116,2485192592;15;110
1993;1344,09079606883;15;114
1993;1916,04674938803;15;128
1993;528,968394373423;15;112
1993;1604,00741435578;15;120
1993;683,014175434142;15;110
1993;1102,44480531429;15;116
1993;1209,92480316328;15;115
1993;1183,87161167721;15;103
1993;1740,03933306842;15;119
1993;696,477265730012;15;107
1993;896,344129376297;15;105
1993;1232,14821823483;15;118
1993;1539,19684215587;15;125
1993;676,917536190935;15;107
1993;1812,5225661314;15;126
1993;1666,46881239919;15;122
1993;1113,14287727698;15;108
1993;1599,72247660762;15;121
1993;1304,30143157564;15;118
1993;1733,91176981996;15;120
1993;1840,20628897738;15;125
1993;954,445490882234;15;109
1993;625,024085650248;15;110
1993;1716,09533005803;15;126
1993;1928,31637391707;15;124
1993;1748,65411522089;15;123
1993;1212,03253341868;15;116
1993;1823,86814983217;15;120
1993;1971,48354019866;15;119
1993;1240,35420811014;15;116
1993;1177,61901125899;15;124
1993;1467,03319101614;15;124
1993;1292,89730962633;15;122
1993;1694,11125543088;15;131
1993;1170,60380192048;15;113
1993;1049,65152329797;15;102
1993;2056,38511825778;15;126
1993;1138,17034628987;15;116
1993;1793,76939932207;15;132
1993;1859,44404895038;15;128
1993;1331,26067188536;15;119
1993;1930,62486476709;15;122
1993;1985,39958518524;15;130
1993;1631,05564437422;15;121
1993;1441,63540030039;15;118
1993;1575,18754257296;15;114
1993;1864,07542493403;15;121
1993;536,046652222772;15;103
1993;471,469020624321;15;110
1993;1428,1808579267;15;120
1993;1050,93145396633;15;119
1993;425,810842111038;15;107
1993;1345,59285410166;15;110
1993;834,782702341342;15;105
1993;1386,91035210026;15;119
1993;1383,52305655124;15;110
1993;1430,89643814384;15;121
1993;1208,26342982215;15;115
1993;1735,314422914;15;123
1993;989,775917116744;15;117
1993;527,215040488266;15;110
1993;1036,67370594061;15;117
1993;890,138458644597;15;108
1993;682,013959984894;15;107
1993;1955,41684174979;15;118
1993;1494,26665296606;15;125
1993;1646,15681138251;15;133
1993;498,351585647694;15;102
1993;1093,59436823312;15;115
1993;2002,84548282995;15;125
1993;534,061898368535;15;103
1993;1811,57983784943;15;135
1993;797,796230755421;15;104
1993;2187,22326352873;15;131
1993;1782,92623614913;15;120
1993;1486,67568748227;15;118
1993;1632,12986698143;15;117
1993;1972,50382551821;15;127
1993;2201,07275842868;15;130
1993;1565,51747459483;15;121
1993;1021,58850021936;15;114
1993;1440,25037011166;15;116
1993;1165,64941108707;15;109
1993;738,870262757478;15;111
1993;1071,91610186609;15;108
1993;1738,50501833075;15;119
1993;1566,04379698542;15;119
1993;1670,52600890509;15;122
1993;1239,02782361989;15;118
1993;1131,1951655072;15;118
1993;1758,54868902831;15;123
1993;1725,87052717889;15;123
1993;1936,73652706543;15;129
1993;1506,31317583521;15;114
1993;2139,68509083025;15;129
1993;1506,69492960956;15;124
1993;1834,33417140681;15;131
1993;1240,21862180585;15;106
1993;1036,78479552609;15;113
1993;1404,66506974892;15;113
1993;1214,43216814573;15;113
1993;1306,5493086385;15;118
1993;2107,82068496632;15;120
1993;1668,40249832962;15;123
1993;1399,38379953156;15;113
1993;954,732621340412;15;109
1993;694,628769352899;15;107
1993;1298,29332692541;15;105
1993;662,640287330958;15;110
1993;1758,80691584206;15;123
1993;1543,79946861008;15;126
1993;1268,90233120095;15;121
1993;1138,23272182046;15;109
1993;1995,10790113028;15;125
1993;1855,06515373581;15;118
1993;1147,88188445878;15;115
1993;1623,87044415069;15;116
1993;707,820432263647;15;106
1993;1295,04920442598;15;118
1993;1087,94342683214;15;110
1993;1815,51251089549;15;122
1993;1540,02078984561;15;130
1993;1119,89333296333;15;109
1993;1127,19157574752;15;120
1993;1799,21449625724;15;124
1993;933,240702481915;15;107
1993;1002,80558061277;15;111
1993;1714,63119510349;15;122
1993;1388,74682647111;15;115
1993;1286,41451063856;15;115
1993;1402,30746464498;15;117
1993;1643,20963863774;15;128
1993;1321,67798366866;15;114
1993;1669,04106754302;15;119
1993;1630,14265557383;15;115
1993;1317,31912909487;15;117
1993;1532,78648356204;15;114
1993;625,651408000888;15;110
1993;2047,37429318988;15;130
1993;1045,03061926078;15;115
1993;1608,20840880943;15;117
1993;847,28551578563;15;113
1993;1971,53903476468;15;124
1993;1092,20913984246;15;113
1993;1695,04316583769;15;126
1993;1746,55326204397;15;123
1993;2125,56078069426;15;125
1993;2092,06226782254;15;124
1993;1821,65586518067;15;123
1993;988,996969953966;15;113
1993;1757,94760216628;15;118
1993;2040,37828222306;15;125
1993;2070,21865364556;15;122
1993;1443,15602983962;15;116
1993;1370,91030783508;15;115
1993;1989,63147827768;15;130
1993;1644,86575580462;15;125
1993;1158,74192884355;15;110
1993;1351,78730210355;15;113
1993;1001,01724152883;15;116
1993;571,605366430626;15;109
1993;1295,08009993186;15;117
1993;831,095665299398;15;103
1993;1789,81680369501;15;126
1993;1247,57697317669;15;113
1993;679,743867123428;15;109
1993;986,651927539799;15;105
1993;1700,58582204677;15;119
1993;1189,4352492384;15;117
1993;703,540370022006;15;110
1993;1158,92929104517;15;112
1993;1670,59233472952;15;124
1993;1509,13249215216;15;119
1993;535,619783621862;15;105
1993;1110,35427839389;15;110
1993;1504,86421931055;15;122
1993;1221,50587038382;15;117
1993;2189,40326431592;15;127
1993;1701,3078791478;15;122
1993;1850,09546117892;15;120
1993;898,452453609631;15;114
1993;1199,63744869715;15;112
1993;2021,83862016661;15;128
1993;1407,18507327172;15;118
1993;879,687426600549;15;107
1993;1969,49240857279;15;131
1993;1444,15708089677;15;114
1993;1202,39410590551;15;102
1993;1169,43211728478;15;115
1993;1637,43614073679;15;122
1993;1597,71693818369;15;127
1993;999,905259132111;15;113
1993;999,70162177929;15;115
1993;1331,45596933713;15;116
1993;1306,70186494788;15;117
1993;948,160822355185;15;112
1993;1789,71490741859;15;127
1993;1888,6786116125;15;120
1993;1980,54184975566;15;128
1993;1032,105009591;15;114
1993;1317,08435557534;15;108
